(3466, 258, 60308, 7.0)
(3467, 824, 6950, 6.3)
(3468, 2154, 6950, 6.3)
(3469, 6194, 6950, 6.3)
(3470, 16775, 6950, 6.3)
(3471, 694, 225574, 6.8)
(3472, 1885, 225574, 6.8)
(3473, 3823, 225574, 6.8)
(3474, 5358, 225574, 6.8)
(3475, 20664, 225574, 6.8)
(3476, 22123, 225574, 6.8)
(3477, 26387, 225574, 6.8)
(3478, 2, 13836, 5.5)
(3479, 3538, 13836, 5.5)
(3480, 264, 752, 7.7)
(3481, 429, 752, 7.7)
(3482, 449, 752, 7.7)
(3483, 450, 752, 7.7)
(3484, 1885, 752, 7.7)
(3485, 6194, 752, 7.7)
(3486, 7307, 752, 7.7)
(3487, 23889, 752, 7.7)
(3488, 158, 6038, 6.0)
(3489, 9195, 6038, 6.0)
(3490, 58262, 6038, 6.0)
(3491, 58263, 6038, 6.0)
(3492, 58264, 6038, 6.0)
(3493, 23, 9975, 6.2)
(3494, 33, 9975, 6.2)
(3495, 5556, 9975, 6.2)
(3496, 2, 11451, 5.1)
(3497, 3929, 11451, 5.1)
(3498, 79, 12103, 6.0)
(3499, 172, 12103, 6.0)
(3500, 508, 12103, 6.0)
(3501, 824, 12103, 6.0)
(3502, 1171, 12103, 6.0)
(3503, 10104, 12103, 6.0)
(3504, 33433, 12103, 6.0)
(3505, 4, 60304, 5.7)
(3506, 264, 60304, 5.7)
(3507, 746, 60304, 5.7)
(3508, 4740, 60304, 5.7)
(3509, 8411, 60304, 5.7)
(3510, 11238, 60304, 5.7)
(3511, 508, 2251, 6.3)
(3512, 711, 2251, 6.3)
(3513, 1171, 2251, 6.3)
(3514, 58248, 2251, 6.3)
(3515, 27, 46529, 5.9)
(3516, 6733, 46529, 5.9)
(3517, 6734, 46529, 5.9)
(3518, 9195, 46529, 5.9)
(3519, 129, 231, 6.3)
(3520, 6194, 231, 6.3)
(3521, 6735, 231, 6.3)
(3522, 7786, 231, 6.3)
(3523, 20665, 231, 6.3)
(3524, 20666, 231, 6.3)
(3525, 4, 300671, 7.0)
(3526, 787, 300671, 7.0)
(3527, 6734, 300671, 7.0)
(3528, 19108, 300671, 7.0)
(3529, 19477, 300671, 7.0)
(3530, 306, 228326, 7.3)
(3531, 2787, 228326, 7.3)
(3532, 11749, 228326, 7.3)
(3533, 79031, 228326, 7.3)
(3534, 79, 9754, 5.6)
(3535, 3528, 9754, 5.6)
(3536, 6194, 9754, 5.6)
(3537, 10157, 9754, 5.6)
(3538, 10991, 9754, 5.6)
(3539, 5, 66, 6.4)
(3540, 97, 66, 6.4)
(3541, 171, 66, 6.4)
(3542, 175, 4421, 6.0)
(3543, 915, 4421, 6.0)
(3544, 1643, 4421, 6.0)
(3545, 1644, 4421, 6.0)
(3546, 1645, 4421, 6.0)
(3547, 1646, 4421, 6.0)
(3548, 1382, 2649, 7.5)
(3549, 1519, 2649, 7.5)
(3550, 10164, 2649, 7.5)
(3551, 341, 588, 6.3)
(3552, 342, 588, 6.3)
(3553, 559, 588, 6.3)
(3554, 55914, 588, 6.3)
(3555, 6194, 10393, 6.1)
(3556, 33, 71552, 6.1)
(3557, 508, 9631, 6.8)
(3558, 6194, 9631, 6.8)
(3559, 12, 216282, 5.8)
(3560, 79, 216282, 5.8)
(3561, 8000, 216282, 5.8)
(3562, 41624, 216282, 5.8)
(3563, 4, 306, 5.5)
(3564, 30, 306, 5.5)
(3565, 56, 928, 6.2)
(3566, 6194, 928, 6.2)
(3567, 79, 205587, 7.2)
(3568, 6194, 205587, 7.2)
(3569, 8406, 205587, 7.2)
(3570, 27467, 205587, 7.2)
(3571, 27, 6623, 5.8)
(3572, 248, 1577, 6.1)
(3573, 53530, 1577, 6.1)
(3574, 14, 9801, 6.1)
(3575, 33, 9801, 6.1)
(3576, 5870, 9801, 6.1)
(3577, 10163, 9801, 6.1)
(3578, 11357, 9801, 6.1)
(3579, 11358, 9801, 6.1)
(3580, 333, 2116, 6.1)
(3581, 966, 2116, 6.1)
(3582, 8411, 2116, 6.1)
(3583, 6194, 9624, 4.5)
(3584, 10807, 14199, 4.4)
(3585, 359, 1907, 6.3)
(3586, 9195, 4599, 5.9)
(3587, 10157, 4599, 5.9)
(3588, 10227, 4599, 5.9)
(3589, 264, 22832, 6.2)
(3590, 450, 22832, 6.2)
(3591, 923, 22832, 6.2)
(3592, 1786, 22832, 6.2)
(3593, 1885, 22832, 6.2)
(3594, 6194, 22832, 6.2)
(3595, 7307, 22832, 6.2)
(3596, 11238, 22832, 6.2)
(3597, 69582, 22832, 6.2)
(3598, 33, 10390, 6.3)
(3599, 10157, 10390, 6.3)
(3600, 5, 9879, 4.4)
(3601, 97, 9879, 4.4)
(3602, 306, 38579, 5.0)
(3603, 56, 44603, 5.8)
(3604, 171, 44603, 5.8)
(3605, 6194, 44603, 5.8)
(3606, 7383, 44603, 5.8)
(3607, 97, 11892, 6.0)
(3608, 6194, 11892, 6.0)
(3609, 23382, 11892, 6.0)
(3610, 1885, 9691, 6.0)
(3611, 5358, 9691, 6.0)
(3612, 6194, 9691, 6.0)
(3613, 10308, 9691, 6.0)
(3614, 23397, 9691, 6.0)
(3615, 25061, 9691, 6.0)
(3616, 289, 1248, 6.0)
(3617, 2979, 1248, 6.0)
(3618, 6370, 1248, 6.0)
(3619, 10308, 1248, 6.0)
(3620, 16923, 1248, 6.0)
(3621, 20394, 1248, 6.0)
(3622, 20395, 1248, 6.0)
(3623, 33, 12220, 5.9)
(3624, 97, 12220, 5.9)
(3625, 8073, 72710, 6.0)
(3626, 10427, 72710, 6.0)
(3627, 12075, 72710, 6.0)
(3628, 13649, 72710, 6.0)
(3629, 763, 10782, 6.2)
(3630, 25358, 10782, 6.2)
(3631, 171, 9573, 6.1)
(3632, 6194, 9573, 6.1)
(3633, 264, 4959, 6.0)
(3634, 507, 4959, 6.0)
(3635, 748, 4959, 6.0)
(3636, 1972, 4959, 6.0)
(3637, 4, 10061, 5.6)
(3638, 11661, 10061, 5.6)
(3639, 2785, 10386, 7.6)
(3640, 9195, 421, 7.1)
(3641, 23449, 421, 7.1)
(3642, 1163, 316152, 6.6)
(3643, 50481, 316152, 6.6)
(3644, 50482, 316152, 6.6)
(3645, 24, 11615, 7.3)
(3646, 33, 11615, 7.3)
(3647, 763, 11615, 7.3)
(3648, 831, 11615, 7.3)
(3649, 81128, 11615, 7.3)
(3650, 497, 13498, 5.4)
(3651, 788, 13498, 5.4)
(3652, 829, 241554, 6.3)
(3653, 18617, 241554, 6.3)
(3654, 41624, 241554, 6.3)
(3655, 288, 2252, 7.2)
(3656, 805, 2252, 7.2)
(3657, 806, 2252, 7.2)
(3658, 2743, 2252, 7.2)
(3659, 7419, 2252, 7.2)
(3660, 10146, 2252, 7.2)
(3661, 11550, 2252, 7.2)
(3662, 16880, 2252, 7.2)
(3663, 20244, 2252, 7.2)
(3664, 441, 11968, 5.8)
(3665, 551, 11968, 5.8)
(3666, 8411, 11968, 5.8)
(3667, 5, 10047, 6.2)
(3668, 9, 10047, 6.2)
(3669, 33, 38319, 5.2)
(3670, 4403, 38319, 5.2)
(3671, 8430, 69668, 5.8)
(3672, 10210, 69668, 5.8)
(3673, 6194, 9770, 5.9)
(3674, 16775, 9770, 5.9)
(3675, 306, 11212, 5.8)
(3676, 915, 10533, 5.5)
(3677, 1504, 10533, 5.5)
(3678, 1246, 38363, 6.5)
(3679, 6735, 38363, 6.5)
(3680, 12, 9923, 6.0)
(3681, 342, 9923, 6.0)
(3682, 656, 9923, 6.0)
(3683, 1645, 9923, 6.0)
(3684, 56181, 9923, 6.0)
(3685, 4, 11863, 5.2)
(3686, 126, 18501, 5.6)
(3687, 1632, 18501, 5.6)
(3688, 1088, 109491, 5.6)
(3689, 6194, 109491, 5.6)
(3690, 32184, 109491, 5.6)
(3691, 36390, 109491, 5.6)
(3692, 191, 9275, 5.9)
(3693, 1757, 9275, 5.9)
(3694, 6194, 9275, 5.9)
(3695, 6705, 9275, 5.9)
(3696, 258, 329833, 4.7)
(3697, 12178, 329833, 4.7)
(3698, 2265, 12634, 5.0)
(3699, 67989, 12634, 5.0)
(3700, 78070, 12634, 5.0)
(3701, 5, 10416, 5.4)
(3702, 491, 47327, 5.3)
(3703, 831, 47327, 5.3)
(3704, 925, 47327, 5.3)
(3705, 10254, 47327, 5.3)
(3706, 11370, 47327, 5.3)
(3707, 306, 15268, 3.9)
(3708, 1172, 15268, 3.9)
(3709, 5, 10796, 5.7)
(3710, 497, 10796, 5.7)
(3711, 48772, 10796, 5.7)
(3712, 93580, 10796, 5.7)
(3713, 306, 9548, 6.2)
(3714, 1885, 9548, 6.2)
(3715, 33, 18947, 7.2)
(3716, 5870, 18947, 7.2)
(3717, 10163, 18947, 7.2)
(3718, 12196, 18947, 7.2)
(3719, 12197, 18947, 7.2)
(3720, 12198, 18947, 7.2)
(3721, 987, 1900, 6.9)
(3722, 7380, 1900, 6.9)
(3723, 20634, 1900, 6.9)
(3724, 58333, 1900, 6.9)
(3725, 58334, 1900, 6.9)
(3726, 1, 89, 7.6)
(3727, 4, 89, 7.6)
(3728, 33, 96724, 6.5)
(3729, 10146, 96724, 6.5)
(3730, 10163, 96724, 6.5)
(3731, 5, 198184, 6.6)
(3732, 2531, 198184, 6.6)
(3733, 7431, 198184, 6.6)
(3734, 18209, 198184, 6.6)
(3735, 28788, 198184, 6.6)
(3736, 31076, 198184, 6.6)
(3737, 34034, 198184, 6.6)
(3738, 53638, 198184, 6.6)
(3739, 33, 9481, 6.5)
(3740, 441, 9481, 6.5)
(3741, 1685, 4547, 6.5)
(3742, 7795, 4547, 6.5)
(3743, 79, 6415, 6.6)
(3744, 507, 6415, 6.6)
(3745, 6194, 6415, 6.6)
(3746, 23689, 6415, 6.6)
(3747, 23690, 6415, 6.6)
(3748, 23691, 6415, 6.6)
(3749, 491, 181283, 6.1)
(3750, 1645, 181283, 6.1)
(3751, 9015, 181283, 6.1)
(3752, 4, 9896, 6.0)
(3753, 3857, 9896, 6.0)
(3754, 11462, 9896, 6.0)
(3755, 763, 167, 7.1)
(3756, 840, 167, 7.1)
(3757, 1178, 167, 7.1)
(3758, 19116, 167, 7.1)
(3759, 14, 11232, 6.0)
(3760, 85, 11232, 6.0)
(3761, 306, 1636, 5.6)
(3762, 508, 1636, 5.6)
(3763, 73949, 1636, 5.6)
(3764, 41, 2148, 6.6)
(3765, 427, 2148, 6.6)
(3766, 991, 2148, 6.6)
(3767, 84, 5176, 6.9)
(3768, 1632, 5176, 6.9)
(3769, 7295, 5176, 6.9)
(3770, 10880, 5176, 6.9)
(3771, 306, 260346, 6.1)
(3772, 1115, 260346, 6.1)
(3773, 5358, 260346, 6.1)
(3774, 6877, 260346, 6.1)
(3775, 6896, 260346, 6.1)
(3776, 10611, 260346, 6.1)
(3777, 11261, 260346, 6.1)
(3778, 22213, 260346, 6.1)
(3779, 87854, 260346, 6.1)
(3780, 33, 1389, 6.5)
(3781, 216, 1389, 6.5)
(3782, 441, 9894, 5.7)
(3783, 2257, 7504, 6.6)
(3784, 9195, 8592, 5.9)
(3785, 597, 913, 6.6)
(3786, 8411, 913, 6.6)
(3787, 5, 11091, 6.5)
(3788, 41, 1368, 7.2)
(3789, 5120, 593, 7.7)
(3790, 77882, 593, 7.7)
(3791, 77883, 593, 7.7)
(3792, 614, 5393, 4.6)
(3793, 1632, 5393, 4.6)
(3794, 1718, 5393, 4.6)
(3795, 46875, 5393, 4.6)
(3796, 559, 9095, 5.7)
(3797, 18737, 9095, 5.7)
(3798, 559, 8874, 6.3)
(3799, 5, 11467, 5.5)
(3800, 497, 11467, 5.5)
(3801, 1560, 11467, 5.5)
(3802, 129, 320, 6.8)
(3803, 1088, 320, 6.8)
(3804, 1089, 320, 6.8)
(3805, 4, 199, 7.0)
(3806, 76068, 199, 7.0)
(3807, 6194, 20533, 4.4)
(3808, 711, 10684, 6.2)
(3809, 23, 1624, 6.4)
(3810, 33, 1624, 6.4)
(3811, 68620, 325789, 6.6)
(3812, 8411, 113464, 6.5)
(3813, 46957, 113464, 6.5)
(3814, 46958, 113464, 6.5)
(3815, 33, 888, 5.0)
(3816, 56, 888, 5.0)
(3817, 1353, 888, 5.0)
(3818, 306, 82675, 6.1)
(3819, 1115, 82675, 6.1)
(3820, 5358, 82675, 6.1)
(3821, 6877, 82675, 6.1)
(3822, 6896, 82675, 6.1)
(3823, 10611, 82675, 6.1)
(3824, 7405, 4256, 5.8)
(3825, 10958, 4256, 5.8)
(3826, 79, 1493, 6.1)
(3827, 97, 1493, 6.1)
(3828, 172, 1493, 6.1)
(3829, 4258, 1493, 6.1)
(3830, 12, 88751, 5.8)
(3831, 10221, 88751, 5.8)
(3832, 2, 11130, 6.0)
(3833, 6194, 9944, 6.3)
(3834, 508, 10731, 6.4)
(3835, 644, 10731, 6.4)
(3836, 6194, 10731, 6.4)
(3837, 17049, 7350, 7.0)
(3838, 70994, 7350, 7.0)
(3839, 86256, 7350, 7.0)
(3840, 4, 9869, 6.3)
(3841, 2767, 9869, 6.3)
(3842, 12, 4379, 5.6)
(3843, 705, 4379, 5.6)
(3844, 6363, 4379, 5.6)
(3845, 12067, 4379, 5.6)
(3846, 1088, 146233, 7.9)
(3847, 12199, 146233, 7.9)
(3848, 18208, 146233, 7.9)
(3849, 79, 2034, 7.3)
(3850, 172, 2034, 7.3)
(3851, 6194, 2034, 7.3)
(3852, 19507, 2034, 7.3)
(3853, 24939, 2034, 7.3)
(3854, 27, 926, 6.9)
(3855, 2605, 926, 6.9)
(3856, 1607, 4248, 5.4)
(3857, 1608, 4248, 5.4)
(3858, 7405, 4248, 5.4)
(3859, 10958, 4248, 5.4)
(3860, 2, 64328, 6.5)
(3861, 12, 36647, 6.5)
(3862, 421, 36647, 6.5)
(3863, 11321, 36647, 6.5)
(3864, 19551, 36647, 6.5)
(3865, 4, 7214, 7.3)
(3866, 746, 7214, 7.3)
(3867, 2184, 7214, 7.3)
(3868, 4, 1537, 5.9)
(3869, 441, 9360, 4.7)
(3870, 3803, 9360, 4.7)
(3871, 11134, 9360, 4.7)
(3872, 16387, 9360, 4.7)
(3873, 55532, 9360, 4.7)
(3874, 55533, 9360, 4.7)
(3875, 130, 6282, 5.8)
(3876, 9195, 6282, 5.8)
(3877, 33, 508, 7.0)
(3878, 284, 508, 7.0)
(3879, 694, 508, 7.0)
(3880, 10163, 508, 7.0)
(3881, 2, 9487, 6.8)
(3882, 3, 9487, 6.8)
(3883, 306, 768, 6.6)
(3884, 476, 768, 6.6)
(3885, 2596, 2636, 5.5)
(3886, 6194, 2636, 5.5)
(3887, 11134, 2636, 5.5)
(3888, 508, 10478, 5.9)
(3889, 6194, 10478, 5.9)
(3890, 39856, 27983, 6.2)
(3891, 60537, 27983, 6.2)
(3892, 33, 9981, 5.6)
(3893, 158, 7453, 6.6)
(3894, 2242, 7453, 6.6)
(3895, 2243, 7453, 6.6)
(3896, 9195, 7453, 6.6)
(3897, 306, 15045, 4.3)
(3898, 1302, 15045, 4.3)
(3899, 89719, 15045, 4.3)
(3900, 248, 7737, 6.1)
(3901, 342, 7737, 6.1)
(3902, 5755, 7737, 6.1)
(3903, 58249, 7737, 6.1)
(3904, 2608, 232672, 6.6)
(3905, 4194, 232672, 6.6)
(3906, 6194, 232672, 6.6)
(3907, 20788, 232672, 6.6)
(3908, 4, 17379, 6.4)
(3909, 33, 8987, 6.1)
(3910, 496, 8987, 6.1)
(3911, 662, 8987, 6.1)
(3912, 4, 11359, 5.9)
(3913, 441, 11359, 5.9)
(3914, 862, 11359, 5.9)
(3915, 4198, 82525, 6.2)
(3916, 7295, 82525, 6.2)
(3917, 11802, 82525, 6.2)
(3918, 12, 9759, 6.1)
(3919, 33, 9486, 6.0)
(3920, 694, 9486, 6.0)
(3921, 4171, 9906, 5.5)
(3922, 6194, 9906, 5.5)
(3923, 84419, 9906, 5.5)
(3924, 89136, 9906, 5.5)
(3925, 10308, 841, 6.5)
(3926, 497, 4688, 7.1)
(3927, 598, 4688, 7.1)
(3928, 27, 4148, 6.7)
(3929, 258, 4148, 6.7)
(3930, 288, 4148, 6.7)
(3931, 1522, 4148, 6.7)
(3932, 1550, 4148, 6.7)
(3933, 11843, 4148, 6.7)
(3934, 431, 2207, 6.2)
(3935, 890, 2207, 6.2)
(3936, 1088, 2207, 6.2)
(3937, 4741, 2207, 6.2)
(3938, 10254, 2207, 6.2)
(3939, 10405, 2207, 6.2)
(3940, 10885, 2207, 6.2)
(3941, 10886, 2207, 6.2)
(3942, 694, 9381, 5.4)
(3943, 1115, 9381, 5.4)
(3944, 5358, 9381, 5.4)
(3945, 6301, 9381, 5.4)
(3946, 11259, 9381, 5.4)
(3947, 11260, 9381, 5.4)
(3948, 11261, 9381, 5.4)
(3949, 20240, 9381, 5.4)
(3950, 6194, 9625, 4.7)
(3951, 17825, 9625, 4.7)
(3952, 441, 9304, 5.5)
(3953, 306, 20856, 5.3)
(3954, 508, 20856, 5.3)
(3955, 1894, 20856, 5.3)
(3956, 3855, 20856, 5.3)
(3957, 3856, 20856, 5.3)
(3958, 1171, 5955, 6.5)
(3959, 1403, 5955, 6.5)
(3960, 10210, 5955, 6.5)
(3961, 12263, 5955, 6.5)
(3962, 12264, 5955, 6.5)
(3963, 34, 9899, 6.1)
(3964, 145, 9899, 6.1)
(3965, 4, 9826, 4.7)
(3966, 79, 9826, 4.7)
(3967, 7965, 9826, 4.7)
(3968, 5, 21355, 5.8)
(3969, 14, 21355, 5.8)
(3970, 915, 10858, 7.1)
(3971, 1504, 10858, 7.1)
(3972, 264, 11439, 6.7)
(3973, 265, 11439, 6.7)
(3974, 355, 11439, 6.7)
(3975, 15671, 11439, 6.7)
(3976, 915, 9457, 6.0)
(3977, 1504, 9457, 6.0)
(3978, 45518, 9457, 6.0)
(3979, 2683, 12412, 6.3)
(3980, 4319, 12412, 6.3)
(3981, 9195, 12412, 6.3)
(3982, 20341, 12412, 6.3)
(3983, 724, 1494, 6.6)
(3984, 449, 13184, 5.0)
(3985, 704, 13184, 5.0)
(3986, 831, 13184, 5.0)
(3987, 1507, 13184, 5.0)
(3988, 2779, 13184, 5.0)
(3989, 2877, 13184, 5.0)
(3990, 2878, 13184, 5.0)
(3991, 9195, 2185, 6.3)
(3992, 12, 6639, 6.4)
(3993, 2053, 6639, 6.4)
(3994, 915, 38153, 4.0)
(3995, 1504, 38153, 4.0)
(3996, 33, 58233, 6.0)
(3997, 4174, 116977, 2.3)
(3998, 6574, 116977, 2.3)
(3999, 3281, 68734, 7.1)
(4000, 6194, 68734, 7.1)
(4001, 22695, 68734, 7.1)
(4002, 6194, 5503, 7.2)
(4003, 5, 27573, 5.5)
(4004, 333, 27573, 5.5)
(4005, 7295, 27573, 5.5)
(4006, 12199, 27573, 5.5)
(4007, 278, 819, 7.3)
(4008, 6194, 819, 7.3)
(4009, 11407, 819, 7.3)
(4010, 559, 1369, 6.3)
(4011, 14723, 1369, 6.3)
(4012, 441, 9623, 5.5)
(4013, 6, 10895, 6.9)
(4014, 3166, 10895, 6.9)
(4015, 60, 10935, 6.4)
(4016, 10932, 10935, 6.4)
(4017, 126, 834, 6.4)
(4018, 3287, 834, 6.4)
(4019, 306, 228066, 5.6)
(4020, 1302, 228066, 5.6)
(4021, 20478, 228066, 5.6)
(4022, 22213, 228066, 5.6)
(4023, 414, 711, 7.0)
(4024, 415, 711, 7.0)
(4025, 441, 711, 7.0)
(4026, 50830, 711, 7.0)
(4027, 5, 10468, 6.0)
(4028, 104, 10027, 6.6)
(4029, 972, 10027, 6.6)
(4030, 2748, 10027, 6.6)
(4031, 3823, 10027, 6.6)
(4032, 6896, 10027, 6.6)
(4033, 66739, 10027, 6.6)
(4034, 66740, 10027, 6.6)
(4035, 85, 11812, 5.3)
(4036, 4, 37233, 6.6)
(4037, 932, 37233, 6.6)
(4038, 1302, 37233, 6.6)
(4039, 33, 37950, 6.8)
(4040, 2527, 37950, 6.8)
(4041, 7295, 37950, 6.8)
(4042, 5490, 27582, 6.3)
(4043, 10254, 27582, 6.3)
(4044, 12252, 27582, 6.3)
(4045, 22035, 27582, 6.3)
(4046, 22443, 27582, 6.3)
(4047, 5, 64688, 6.7)
(4048, 333, 64688, 6.7)
(4049, 5585, 64688, 6.7)
(4050, 7295, 64688, 6.7)
(4051, 8411, 64688, 6.7)
(4052, 282, 509, 7.0)
(4053, 283, 509, 7.0)
(4054, 10163, 509, 7.0)
(4055, 31080, 509, 7.0)
(4056, 27, 7443, 6.5)
(4057, 297, 7443, 6.5)
(4058, 521, 7443, 6.5)
(4059, 7981, 7443, 6.5)
(4060, 216, 5966, 5.8)
(4061, 53626, 5966, 5.8)
(4062, 4, 11066, 5.4)
(4063, 289, 136795, 6.5)
(4064, 290, 136795, 6.5)
(4065, 306, 136795, 6.5)
(4066, 7076, 136795, 6.5)
(4067, 10893, 136795, 6.5)
(4068, 22213, 136795, 6.5)
(4069, 306, 8095, 6.7)
(4070, 11451, 8095, 6.7)
(4071, 11452, 8095, 6.7)
(4072, 5, 87826, 6.0)
(4073, 2608, 87826, 6.0)
(4074, 8000, 87826, 6.0)
(4075, 306, 11560, 6.1)
(4076, 508, 11560, 6.1)
(4077, 966, 11560, 6.1)
(4078, 1171, 11560, 6.1)
(4079, 10104, 11560, 6.1)
(4080, 20719, 11560, 6.1)
(4081, 559, 25189, 6.5)
(4082, 11317, 25189, 6.5)
(4083, 126, 2637, 6.1)
(4084, 33, 18480, 5.4)
(4085, 7576, 709, 5.9)
(4086, 562, 49730, 5.6)
(4087, 6194, 49730, 5.6)
(4088, 7262, 49730, 5.6)
(4089, 12, 2749, 5.7)
(4090, 376, 2749, 5.7)
(4091, 11391, 2749, 5.7)
(4092, 67171, 2749, 5.7)
(4093, 915, 9607, 4.0)
(4094, 1504, 9607, 4.0)
(4095, 1755, 9607, 4.0)
(4096, 5888, 9607, 4.0)
(4097, 12288, 9607, 4.0)
(4098, 831, 1830, 7.0)
(4099, 1204, 1830, 7.0)
(4100, 1205, 1830, 7.0)
(4101, 1206, 1830, 7.0)
(4102, 1208, 1830, 7.0)
(4103, 21938, 1830, 7.0)
(4104, 724, 79, 7.2)
(4105, 2269, 79, 7.2)
(4106, 126, 54054, 5.3)
(4107, 737, 54054, 5.3)
(4108, 5, 228967, 6.1)
(4109, 16615, 228967, 6.1)
(4110, 2965, 46528, 6.3)
(4111, 83, 27936, 6.8)
(4112, 591, 27936, 6.8)
(4113, 7286, 27936, 6.8)
(4114, 11244, 27936, 6.8)
(4115, 11246, 27936, 6.8)
(4116, 11359, 27936, 6.8)
(4117, 11620, 27936, 6.8)
(4118, 12000, 27936, 6.8)
(4119, 12001, 27936, 6.8)
(4120, 23, 65, 6.8)
(4121, 24, 65, 6.8)
(4122, 4959, 280391, 5.3)
(4123, 8606, 280391, 5.3)
(4124, 441, 9476, 6.6)
(4125, 1423, 9476, 6.6)
(4126, 53007, 9476, 6.6)
(4127, 53008, 9476, 6.6)
(4128, 2877, 10610, 5.3)
(4129, 3320, 10610, 5.3)
(4130, 73998, 10610, 5.3)
(4131, 158, 745, 7.7)
(4132, 862, 745, 7.7)
(4133, 915, 745, 7.7)
(4134, 17032, 745, 7.7)
(4135, 491, 49527, 6.2)
(4136, 5955, 49527, 6.2)
(4137, 290, 73937, 5.6)
(4138, 444, 73937, 5.6)
(4139, 711, 73937, 5.6)
(4140, 812, 73937, 5.6)
(4141, 5219, 73937, 5.6)
(4142, 12178, 73937, 5.6)
(4143, 441, 1885, 6.9)
(4144, 2596, 1885, 6.9)
(4145, 4267, 1885, 6.9)
(4146, 5, 168672, 6.8)
(4147, 507, 168672, 6.8)
(4148, 13184, 168672, 6.8)
(4149, 9195, 18240, 6.7)
(4150, 10227, 18240, 6.7)
(4151, 12536, 18240, 6.7)
(4152, 4, 10398, 6.2)
(4153, 33, 165, 7.4)
(4154, 56, 165, 7.4)
(4155, 20448, 165, 7.4)
(4156, 33, 240832, 6.3)
(4157, 3823, 240832, 6.3)
(4158, 5358, 240832, 6.3)
(4159, 6896, 240832, 6.3)
(4160, 23616, 240832, 6.3)
(4161, 10146, 216015, 5.2)
(4162, 11801, 216015, 5.2)
(4163, 27551, 216015, 5.2)
(4164, 7405, 12279, 4.7)
(4165, 508, 1645, 7.0)
(4166, 6194, 1645, 7.0)
(4167, 306, 11007, 6.0)
(4168, 3929, 11007, 6.0)
(4169, 33, 193756, 7.4)
(4170, 433, 193756, 7.4)
(4171, 6666, 193756, 7.4)
(4172, 8536, 193756, 7.4)
(4173, 8537, 193756, 7.4)
(4174, 10405, 193756, 7.4)
(4175, 11030, 193756, 7.4)
(4176, 20153, 193756, 7.4)
(4177, 21897, 193756, 7.4)
(4178, 22610, 193756, 7.4)
(4179, 22611, 193756, 7.4)
(4180, 441, 11287, 6.7)
(4181, 1350, 11287, 6.7)
(4182, 12, 259693, 7.0)
(4183, 444, 259693, 7.0)
(4184, 11565, 259693, 7.0)
(4185, 31375, 259693, 7.0)
(4186, 47502, 259693, 7.0)
(4187, 54392, 259693, 7.0)
(4188, 76907, 259693, 7.0)
(4189, 5, 37799, 7.1)
(4190, 258, 37799, 7.1)
(4191, 7295, 37799, 7.1)
(4192, 12, 10184, 6.2)
(4193, 19813, 10184, 6.2)
(4194, 51190, 10184, 6.2)
(4195, 7405, 4257, 5.3)
(4196, 85, 4234, 5.7)
(4197, 1600, 4234, 5.7)
(4198, 7405, 4234, 5.7)
(4199, 33, 196, 7.1)
(4200, 56, 196, 7.1)
(4201, 20448, 196, 7.1)
(4202, 4740, 257091, 5.9)
(4203, 6194, 257091, 5.9)
(4204, 70, 6114, 7.1)
(4205, 441, 6114, 7.1)
(4206, 2019, 6114, 7.1)
(4207, 5, 24803, 6.6)
(4208, 258, 24803, 6.6)
(4209, 11804, 24803, 6.6)
(4210, 6194, 109410, 6.8)
(4211, 4, 1213, 7.0)
(4212, 14, 1213, 7.0)
(4213, 679, 1213, 7.0)
(4214, 932, 1213, 7.0)
(4215, 12, 100042, 5.4)
(4216, 33, 100042, 5.4)
(4217, 1156, 100042, 5.4)
(4218, 19177, 100042, 5.4)
(4219, 2, 9036, 6.7)
(4220, 158, 9036, 6.7)
(4221, 829, 9036, 6.7)
(4222, 7383, 9036, 6.7)
(4223, 10227, 9036, 6.7)
(4224, 20669, 9036, 6.7)
(4225, 735, 257211, 7.1)
(4226, 6194, 257211, 7.1)
(4227, 33, 323675, 6.1)
(4228, 2780, 323675, 6.1)
(4229, 49968, 323675, 6.1)
(4230, 83397, 323675, 6.1)
(4231, 10210, 9361, 7.1)
(4232, 33, 1677, 7.2)
(4233, 2233, 1677, 7.2)
(4234, 2234, 1677, 7.2)
(4235, 8833, 1677, 7.2)
(4236, 7405, 187, 7.2)
(4237, 10807, 187, 7.2)
(4238, 53009, 187, 7.2)
(4239, 5, 7461, 6.2)
(4240, 333, 7461, 6.2)
(4241, 4169, 7461, 6.2)
(4242, 7295, 7461, 6.2)
(4243, 31604, 7461, 6.2)
(4244, 2364, 16538, 6.5)
(4245, 2609, 16538, 6.5)
(4246, 3194, 16538, 6.5)
(4247, 306, 9889, 5.7)
(4248, 523, 820, 7.5)
(4249, 524, 820, 7.5)
(4250, 525, 820, 7.5)
(4251, 6194, 820, 7.5)
(4252, 306, 11565, 5.4)
(4253, 508, 11565, 5.4)
(4254, 1171, 11565, 5.4)
(4255, 1838, 11565, 5.4)
(4256, 2646, 11565, 5.4)
(4257, 10104, 11565, 5.4)
(4258, 47635, 11565, 5.4)
(4259, 73956, 11565, 5.4)
(4260, 79036, 11565, 5.4)
(4261, 27, 6073, 5.8)
(4262, 506, 6073, 5.8)
(4263, 2253, 6073, 5.8)
(4264, 55852, 6073, 5.8)
(4265, 12, 16996, 6.1)
